customer_id,disbursed_amount,interest,market,employment,time_employed,householder,income,date_issued,target,loan_purpose,number_open_accounts,date_last_payment,number_credit_lines_12
3113,10976,18.4224,E,Dentist,>5 years,MORTGAGE,64400,2015-07-22,0,Debt consolidation,24,2015-10-24,
3114,16285.5,17.27,C,Dentist,>5 years,MORTGAGE,46080,2013-06-17,0,Debt consolidation,6,2014-08-03,
3115,7440,5.9697,A,Dentist,<=5 years,MORTGAGE,71250,2012-04-12,0,Car purchase,14,2015-04-12,
3116,12000,9.2832,B,Accountant,<=5 years,RENT,83600,2013-11-18,0,Debt consolidation,11,2015-04-26,
3117,18600,18.544,E,Teacher,>5 years,MORTGAGE,68600,2015-05-20,1,Debt consolidation,12,2016-01-25,
3118,14250,6.5455,A,Teacher,>5 years,OWNER,63050,2015-08-01,0,Debt consolidation,12,2015-12-27,
3119,16920,18.7113,E,Nurse,<=5 years,MORTGAGE,200000,2010-12-03,0,Debt consolidation,11,2016-01-27,
3120,9600,10.1108,B,Nurse,>5 years,MORTGAGE,37080.96,2014-09-19,0,Debt consolidation,5,2016-01-03,
3121,18528,16.8805,E,,,OWNER,41160,2015-07-16,0,Home improvements,7,2015-12-15,
3122,9200,5.9427,A,Other,>5 years,RENT,70980,2015-02-09,0,Debt consolidation,15,2016-01-12,
3123,3290,9.6425,B,Other,>5 years,RENT,35374.08,2014-10-25,0,Debt consolidation,8,2016-01-19,
3124,8428,18.55,E,Civil Servant,>5 years,RENT,23920,2015-10-14,0,Debt consolidation,26,2015-12-23,
3125,15040,8.455,A,Bus driver,<=5 years,MORTGAGE,73600,2013-04-27,0,Home improvements,16,2016-01-23,
3126,5888,8.366,A,Dentist,<=5 years,MORTGAGE,30576,2013-12-08,0,Debt consolidation,7,2015-10-20,
3127,9000,12.0807,C,Civil Servant,<=5 years,MORTGAGE,57000,2014-05-22,0,Debt consolidation,10,2015-03-04,
3128,9300,8.544,A,Accountant,<=5 years,MORTGAGE,44550,2013-11-02,0,Debt consolidation,9,2016-01-09,
3129,14100,14.0434,C,Taxi driver,>5 years,RENT,54870,2013-05-22,0,Debt consolidation,13,2014-01-09,
3130,8415,11.6748,C,Nurse,>5 years,RENT,51175,2015-04-24,0,Debt consolidation,10,2015-06-21,
3131,4850,10.0009,B,Taxi driver,>5 years,RENT,82800,2014-08-02,0,Debt consolidation,7,2015-12-07,
3132,980,16.967,D,Civil Servant,>5 years,MORTGAGE,48450,2015-06-24,0,Health,7,2015-10-14,
3133,16681.5,12.7968,C,Taxi driver,>5 years,MORTGAGE,68400,2015-10-02,0,Debt consolidation,8,2015-12-12,
3134,20790,8.8816,B,Bus driver,>5 years,MORTGAGE,115632.16,2015-12-08,0,Home improvements,15,2016-01-19,3
3135,13720,18.9715,D,Other,<=5 years,MORTGAGE,38000,2014-01-07,0,Debt consolidation,9,2014-03-23,
3136,6240,11.4147,B,Dentist,>5 years,RENT,55000,2015-07-23,0,Debt consolidation,15,2016-01-01,
3137,18200,12.5302,C,Accountant,<=5 years,RENT,58200,2015-07-12,0,Debt consolidation,8,2015-11-07,
3138,7600,11.5227,C,Civil Servant,<=5 years,RENT,51700,2014-11-26,0,Debt consolidation,10,2015-12-15,
3139,9300,15.9642,C,Civil Servant,<=5 years,OWNER,48880,2013-04-25,0,Debt consolidation,3,2014-05-15,
3140,16380,15.1708,D,Accountant,<=5 years,RENT,47500,2015-01-26,0,Debt consolidation,18,2016-01-05,
3141,13225,11.6748,C,Secretary,<=5 years,MORTGAGE,42000,2015-10-02,0,Home improvements,15,2016-01-13,
3142,13248,11.6748,B,Software developer,>5 years,MORTGAGE,82720,2011-10-04,0,Debt consolidation,18,2015-01-24,
3143,19200,5.9094,A,Dentist,>5 years,MORTGAGE,91650,2014-07-18,0,Debt consolidation,17,2016-01-27,
3144,13968,14.9856,D,Other,<=5 years,RENT,32760,2015-07-24,0,Debt consolidation,11,2016-01-18,
3145,8075.25,14.1869,D,Accountant,<=5 years,RENT,36100,2015-01-04,0,Debt consolidation,20,2016-01-19,
3146,26320,7.2588,A,Nurse,<=5 years,MORTGAGE,102900,2015-08-19,0,Debt consolidation,13,2015-12-07,
3147,11760,10.2207,B,Nurse,<=5 years,RENT,61380,2014-05-21,0,Debt consolidation,14,2016-01-07,
3148,6825,17.5028,D,Nurse,<=5 years,OWNER,22750,2015-11-26,0,Debt consolidation,4,2016-01-04,
3149,9200,14.5445,C,Software developer,<=5 years,RENT,42780,2013-04-13,0,Debt consolidation,8,2015-06-02,
3150,6370,13.6514,E,Civil Servant,>5 years,MORTGAGE,64400,2008-01-24,0,Debt consolidation,19,2011-02-24,
3151,9400,7.3377,A,Dentist,>5 years,MORTGAGE,56400,2015-11-18,0,Debt consolidation,23,2015-12-15,
3152,19000,7.0104,A,Statistician,<=5 years,RENT,58800,2014-03-24,0,Debt consolidation,21,2015-12-06,
3153,27936,17.97,D,Civil Servant,>5 years,MORTGAGE,100940,2015-12-01,0,Debt consolidation,8,2015-12-01,1
3154,18430,5.7285,A,Civil Servant,<=5 years,RENT,58000,2014-09-17,0,Debt consolidation,12,2015-11-11,
3155,10550,16.8672,D,Teacher,<=5 years,OWNER,22800,2015-12-01,0,Debt consolidation,3,2016-01-16,
3156,23436,19.9364,E,Nurse,>5 years,MORTGAGE,58200,2015-05-01,0,Other,12,2015-11-20,
3157,18400,20.654,E,Civil Servant,>5 years,RENT,58800,2014-03-21,0,Debt consolidation,17,2016-01-11,
3158,29760,14.3904,C,Other,>5 years,MORTGAGE,75200,2014-11-11,0,Debt consolidation,7,2016-01-08,
3159,9100,11.5526,C,Software developer,>5 years,RENT,102608.52,2015-04-15,0,Debt consolidation,8,2016-01-03,
3160,9700,13.771,C,Secretary,>5 years,MORTGAGE,60140,2015-09-20,0,Home improvements,9,2015-12-08,
3161,27900,9.99,B,Teacher,<=5 years,RENT,128700,2015-07-23,0,Debt consolidation,20,2016-01-05,
3162,2300,7.505,A,Bus driver,>5 years,MORTGAGE,68870,2012-09-05,0,Other,9,2015-09-20,
3163,22750,6.7522,A,,,MORTGAGE,74400,2015-12-01,0,Debt consolidation,7,2016-01-19,
3164,11400,8.1081,A,Statistician,>5 years,MORTGAGE,90244.7,2014-11-19,0,Debt consolidation,12,2016-01-27,
3165,12112.5,15.61,D,Accountant,>5 years,MORTGAGE,64400,2015-09-01,0,Debt consolidation,23,2015-12-09,
3166,20680,6.3552,A,Civil Servant,>5 years,MORTGAGE,108810,2013-02-22,0,Debt consolidation,7,2015-09-05,
3167,9700,12.3093,C,Bus driver,<=5 years,MORTGAGE,23346.0969,2015-03-23,0,Debt consolidation,12,2016-01-18,
3168,11640,17.6626,E,Dentist,>5 years,MORTGAGE,66960,2011-06-17,0,Debt consolidation,8,2012-11-17,
3169,5460,11.0688,B,Nurse,>5 years,RENT,14850,2015-09-06,0,Health,8,2015-12-24,
3170,10290,7.8111,A,Software developer,>5 years,RENT,47718,2015-09-15,0,Debt consolidation,10,2016-01-06,
3171,11079.25,15.552,C,Bus driver,>5 years,RENT,32200,2013-09-06,0,Debt consolidation,5,2016-01-11,
3172,6460,14.536,C,Bus driver,<=5 years,RENT,61880,2012-07-13,0,Debt consolidation,11,2015-07-07,
3173,4650,5.9849,A,Bus driver,<=5 years,MORTGAGE,31020,2010-11-06,0,Debt consolidation,9,2013-12-07,
3174,16150,9.3906,B,Taxi driver,<=5 years,MORTGAGE,89100,2013-10-25,0,Debt consolidation,9,2014-10-13,
3175,14400,10.0485,B,Teacher,<=5 years,RENT,64990,2014-06-23,0,Debt consolidation,8,2016-01-15,
3176,8460,15.61,D,Taxi driver,>5 years,MORTGAGE,50050,2015-10-03,0,Debt consolidation,7,2016-01-01,
3177,5580,15.27,C,Other,<=5 years,RENT,50440,2012-01-18,0,Debt consolidation,6,2013-07-15,
3178,1728,17.155,E,Nurse,<=5 years,MORTGAGE,54000,2015-09-25,0,Other,10,2016-01-10,
3179,13322.25,20.5702,E,Other,>5 years,RENT,48000,2014-05-23,0,Debt consolidation,14,2016-01-10,
3180,4700,10.3104,B,,,MORTGAGE,32369.28,2011-02-26,0,Debt consolidation,12,2013-07-18,
3181,21000,10.99,B,Accountant,>5 years,MORTGAGE,65800,2014-08-11,0,Debt consolidation,9,2016-01-19,
3182,1940,8.8949,B,Nurse,>5 years,MORTGAGE,46500,2014-09-13,0,Other,9,2015-05-02,
3183,35000,9.3951,B,Civil Servant,<=5 years,MORTGAGE,95000,2014-12-19,0,Debt consolidation,25,2016-01-09,
3184,16121,11.7564,B,Teacher,>5 years,MORTGAGE,48360,2013-01-12,0,Debt consolidation,12,2015-09-23,
3185,9600,11.3988,C,Nurse,<=5 years,RENT,63920,2015-01-04,0,Debt consolidation,14,2015-12-17,
3186,11760,12.3405,B,,,MORTGAGE,91910,2013-09-25,0,Debt consolidation,12,2015-12-20,
3187,11043.75,8.4966,B,Dentist,<=5 years,OWNER,39223.38,2015-01-06,0,Debt consolidation,23,2015-12-02,
3188,19400,10.7702,B,Accountant,>5 years,MORTGAGE,94760,2015-05-15,0,Debt consolidation,8,2015-12-23,
3189,12397,13.3868,C,Taxi driver,<=5 years,RENT,73500,2015-01-10,0,Debt consolidation,17,2016-01-19,
3190,12127.5,11.856,B,Other,<=5 years,MORTGAGE,54450,2013-07-13,0,Debt consolidation,13,2015-07-21,
3191,10920,18.179,E,Secretary,>5 years,MORTGAGE,50880,2015-08-22,0,Home improvements,16,2016-01-20,
3192,9376.5,10.5336,B,Nurse,<=5 years,RENT,51520,2013-08-24,0,Debt consolidation,10,2015-12-17,
3193,16215,16.2338,C,Teacher,>5 years,RENT,38460.5,2013-05-15,0,Debt consolidation,12,2015-05-27,
3194,10000,13.3868,C,Teacher,<=5 years,MORTGAGE,221088,2014-12-09,0,Debt consolidation,11,2016-01-22,
3195,23760,7.771,B,,,MORTGAGE,67620,2015-10-15,0,Debt consolidation,11,2016-01-07,
3196,20370,7.1155,A,Nurse,>5 years,RENT,66930,2015-01-02,0,Debt consolidation,12,2016-01-23,
3197,8400,7.3055,A,Statistician,<=5 years,RENT,61100,2014-06-27,0,Debt consolidation,12,2016-01-14,
3198,10416,14.2002,C,Secretary,>5 years,RENT,46000,2014-05-03,0,Debt consolidation,31,2014-11-25,
3199,20800,11.6157,B,Other,>5 years,MORTGAGE,74250,2014-06-02,0,Debt consolidation,16,2016-01-11,
3200,28960.75,22.8144,E,Teacher,>5 years,MORTGAGE,72618,2012-09-09,0,Debt consolidation,14,2015-09-27,
3201,16000,15.0605,D,Taxi driver,>5 years,MORTGAGE,120352.75,2015-05-21,0,Other,13,2016-01-03,
3202,14720,12.1303,C,Secretary,<=5 years,MORTGAGE,49500,2015-07-22,0,Home improvements,11,2016-01-02,
3203,8370,13.585,C,Statistician,>5 years,MORTGAGE,66300,2013-11-27,0,Debt consolidation,7,2015-12-10,
3204,20000,16.79,E,Secretary,>5 years,RENT,56260,2015-06-03,0,Debt consolidation,9,2016-01-01,
3205,11293,18.3488,E,Nurse,>5 years,MORTGAGE,122500,2015-04-08,0,Home improvements,13,2016-01-02,
3206,29400,13.5703,C,Taxi driver,>5 years,MORTGAGE,84280,2015-05-09,0,Debt consolidation,13,2016-01-27,
3207,12610,8.9931,B,Civil Servant,>5 years,MORTGAGE,43000,2013-11-05,0,Debt consolidation,10,2016-01-21,
3208,9600,14.3612,D,Other,<=5 years,OWNER,24000,2015-08-27,0,Debt consolidation,5,2016-01-11,
3209,9300,19.52,E,Other,>5 years,MORTGAGE,37000,2014-10-26,0,Debt consolidation,15,2015-12-13,
3210,22560,14.9856,C,Bus driver,>5 years,MORTGAGE,145500,2014-04-16,0,Debt consolidation,18,2016-01-26,
3211,26040,10.1108,B,Software developer,<=5 years,RENT,190000,2015-05-17,0,Debt consolidation,16,2016-01-01,
3212,24980.5,17.2422,E,Software developer,<=5 years,MORTGAGE,79800,2014-12-03,0,Debt consolidation,14,2016-01-22,
3213,1624.75,7.6626,A,Nurse,>5 years,RENT,20000,2009-09-01,0,Debt consolidation,6,2012-09-06,
3214,9200,9.0909,B,Teacher,>5 years,OWNER,137200,2015-11-22,0,Debt consolidation,13,2015-12-27,
3215,20830.75,14.2105,C,Other,>5 years,MORTGAGE,141000,2015-10-20,0,Home improvements,13,2016-01-03,
3216,9183.75,14.5403,C,Dentist,<=5 years,MORTGAGE,44100,2014-07-15,0,Debt consolidation,5,2016-01-01,
3217,10272,14.2105,C,Accountant,>5 years,MORTGAGE,39560,2015-08-21,0,Debt consolidation,8,2015-12-11,
3218,5264,13.4304,C,Nurse,<=5 years,RENT,76505.4,2015-04-09,0,Moving home,18,2016-01-07,
3219,17993.5,19.72,D,,,OWNER,40320,2012-11-19,0,Debt consolidation,17,2016-01-01,
3220,6860,8.2962,B,Accountant,>5 years,RENT,72750,2015-12-17,0,Debt consolidation,8,2015-03-18,2
3221,23735.25,13.8402,C,Accountant,>5 years,MORTGAGE,70070,2014-08-06,0,Other,12,2015-06-19,
3222,15040,18.5556,E,Civil Servant,>5 years,RENT,34944,2011-02-07,0,Debt consolidation,3,2015-12-23,
3223,23280,11.6748,C,Statistician,<=5 years,OWNER,61380,2015-03-26,0,Debt consolidation,14,2016-01-20,
3224,17472,6.1456,A,Civil Servant,<=5 years,RENT,122850,2015-04-15,0,Debt consolidation,17,2015-09-12,
3225,14250,11.0308,B,Nurse,<=5 years,RENT,81900,2015-01-25,0,Debt consolidation,14,2016-01-02,
3226,14700,14.64,C,,,OWNER,49820,2014-04-27,0,Debt consolidation,9,2015-12-27,
3227,25239,21.103,E,Accountant,>5 years,MORTGAGE,75530,2014-05-21,0,Other,9,2016-01-16,
3228,7985.25,8.7115,B,Civil Servant,<=5 years,MORTGAGE,48360,2015-04-04,1,Debt consolidation,16,2016-01-11,
3229,4550,9.76,B,Nurse,>5 years,MORTGAGE,47500,2012-06-12,0,Debt consolidation,7,2014-04-20,
3230,2450.25,15.1417,D,Dentist,<=5 years,RENT,30380,2014-08-04,0,Debt consolidation,10,2016-01-21,
3231,12000,10.3602,B,Nurse,<=5 years,RENT,47040,2013-03-23,0,Debt consolidation,10,2016-01-20,
3232,7332,17.4708,E,Accountant,>5 years,RENT,59400,2015-11-10,0,Debt consolidation,5,2016-01-12,
3233,16335,15.61,C,Accountant,<=5 years,RENT,88200,2014-04-25,0,Debt consolidation,21,2015-12-22,
3234,9700,11.7406,B,Bus driver,>5 years,MORTGAGE,44100,2014-10-11,0,Debt consolidation,12,2015-12-13,
3235,20000,13.4208,C,Accountant,>5 years,MORTGAGE,60450,2014-08-19,0,Debt consolidation,11,2016-01-22,
3236,17484,5.6682,A,Accountant,>5 years,OWNER,82800,2013-01-12,0,Debt consolidation,17,2016-01-17,
3237,9950,18.3908,E,Dentist,>5 years,MORTGAGE,42624,2015-08-19,0,Debt consolidation,12,2016-01-09,
3238,9500,8.7115,B,Civil Servant,<=5 years,RENT,31850,2014-07-05,0,Debt consolidation,8,2016-01-22,
3239,14880,18.7906,E,Bus driver,>5 years,MORTGAGE,66500,2014-11-24,0,Debt consolidation,13,2015-12-03,
3240,13920,17.0108,E,Other,>5 years,RENT,67000,2015-11-05,0,Debt consolidation,7,2016-01-15,
3241,13650,5.1072,A,Taxi driver,<=5 years,MORTGAGE,125000,2015-08-05,0,Debt consolidation,15,2016-01-21,
3242,17280,11.8776,B,Taxi driver,<=5 years,RENT,32760,2012-04-23,0,Debt consolidation,6,2013-09-24,
3243,25760,14.5173,C,Bus driver,>5 years,MORTGAGE,147580,2013-10-19,0,Debt consolidation,16,2015-12-14,
3244,13950,13.9175,C,Civil Servant,<=5 years,RENT,32550,2015-04-01,0,Debt consolidation,7,2016-01-04,
3245,5700,5.6682,A,Civil Servant,<=5 years,RENT,47000,2014-04-05,0,Debt consolidation,7,2016-01-01,
3246,20401.25,15.6702,D,Bus driver,>5 years,MORTGAGE,59520,2015-01-07,1,Debt consolidation,12,2016-01-23,
3247,9900,13.2696,C,Statistician,<=5 years,MORTGAGE,37125,2013-08-26,0,Debt consolidation,16,2015-10-11,
3248,32550,17.0429,D,Dentist,>5 years,MORTGAGE,84600,2015-09-18,0,Debt consolidation,19,2016-01-21,
3249,22800,11.6755,C,Other,>5 years,MORTGAGE,72750,2015-10-23,0,Debt consolidation,7,2016-01-02,
3250,5445,12.0807,C,Teacher,<=5 years,MORTGAGE,60135,2014-07-20,0,Debt consolidation,18,2016-01-27,
3251,23616,9.7888,B,Statistician,>5 years,MORTGAGE,141921.72,2013-08-12,0,Debt consolidation,8,2015-10-22,
3252,19000,11.7502,C,Accountant,<=5 years,RENT,73710,2015-12-18,0,Debt consolidation,9,2015-10-16,2
3253,5000,8.0164,B,,,RENT,15456,2015-06-11,0,Debt consolidation,7,2016-01-13,
3254,17280,10.5616,B,Secretary,>5 years,MORTGAGE,74250,2015-12-21,0,Debt consolidation,14,2015-12-26,1
3255,13248,7.8111,A,Teacher,>5 years,RENT,151970,2015-04-11,0,Debt consolidation,13,2016-01-25,
3256,16380,16.1405,D,Civil Servant,>5 years,MORTGAGE,85000,2015-02-02,0,Home improvements,9,2015-12-12,
3257,24750,25.99,E,Other,>5 years,MORTGAGE,103550,2014-08-12,0,Debt consolidation,20,2015-01-23,
3258,9700,12.6635,C,Nurse,<=5 years,MORTGAGE,66960,2015-05-23,0,Home improvements,13,2016-01-09,
3259,11400,13.4208,C,Taxi driver,<=5 years,RENT,64350,2010-07-19,0,Debt consolidation,12,2013-02-17,
3260,10416,18.4203,E,Civil Servant,<=5 years,MORTGAGE,37506.56,2014-07-08,0,Debt consolidation,9,2016-01-12,
3261,11830,22.473,E,Teacher,<=5 years,OWNER,79900,2013-08-10,0,Debt consolidation,7,2014-07-09,
3262,14880,7.6892,B,Nurse,<=5 years,RENT,93100,2015-11-02,0,Debt consolidation,21,2015-12-17,
3263,18400,9.5904,B,Teacher,>5 years,MORTGAGE,91000,2015-10-01,0,Debt consolidation,15,2016-01-12,
3264,14100,22.0704,E,Software developer,>5 years,OWNER,51940,2014-12-24,0,Other,5,2016-01-20,
3265,7760,9.5733,B,Dentist,>5 years,RENT,56420,2013-12-15,0,Debt consolidation,6,2014-11-09,
3266,30555,15.557,D,Software developer,<=5 years,RENT,58590,2015-12-10,0,Debt consolidation,16,2016-01-14,
3267,3920,13.9321,C,Secretary,>5 years,MORTGAGE,81600,2014-04-12,0,Health,11,2015-12-13,
3268,24696,13.7102,C,Statistician,>5 years,MORTGAGE,68000,2015-09-04,0,Debt consolidation,12,2016-01-10,
3269,9300,14.9868,D,Other,<=5 years,RENT,46000,2014-09-03,0,Other,12,2016-01-07,
3270,25480,7.1148,A,Other,<=5 years,RENT,61880,2015-08-17,0,Debt consolidation,23,2016-01-26,
3271,18800,24.08,E,Software developer,<=5 years,MORTGAGE,53460,2013-09-27,0,Debt consolidation,19,2015-07-23,
3272,19800,10.99,B,Civil Servant,<=5 years,MORTGAGE,83700,2015-06-24,0,Debt consolidation,18,2016-01-12,
3273,25920,15.9642,D,Other,<=5 years,MORTGAGE,87220,2014-08-08,0,Debt consolidation,11,2016-01-19,
3274,9700,13.2905,C,Teacher,>5 years,MORTGAGE,73500,2015-07-27,0,Debt consolidation,15,2016-01-15,
3275,15016.5,15.4755,C,Accountant,<=5 years,RENT,89240,2013-06-02,1,Home improvements,10,2015-09-20,
3276,12880,7.1799,A,Civil Servant,>5 years,RENT,94000,2015-04-16,0,Debt consolidation,8,2016-01-10,
3277,24500,11.9508,B,Accountant,>5 years,MORTGAGE,55200,2013-10-23,0,Debt consolidation,8,2016-01-26,
3278,5824,6.8244,A,Software developer,>5 years,MORTGAGE,61380,2015-07-21,0,Debt consolidation,17,2015-12-25,
3279,34650,13.5234,C,Other,>5 years,RENT,76000,2014-12-24,0,Debt consolidation,11,2016-01-19,
3280,4900,16.219,D,Taxi driver,<=5 years,RENT,27160,2015-10-05,0,Debt consolidation,5,2015-12-23,
3281,5700,13.8807,C,Taxi driver,<=5 years,RENT,63700,2015-01-17,0,Health,12,2016-01-13,
3282,9800,18.49,D,Software developer,<=5 years,RENT,38800,2012-08-06,0,Debt consolidation,25,2013-02-26,
3283,5796,10.6944,B,Other,<=5 years,MORTGAGE,27900,2012-10-11,0,Debt consolidation,15,2015-10-13,
3284,12090,6.6132,A,Civil Servant,>5 years,MORTGAGE,50600,2015-05-06,0,Debt consolidation,6,2016-01-21,
3285,34300,18.0675,E,Secretary,>5 years,RENT,92404.8,2015-04-03,0,Car purchase,7,2016-01-27,
3286,5415,9.17,B,Other,<=5 years,RENT,51606,2015-06-04,0,Debt consolidation,13,2016-01-12,
3287,9100,7.5256,B,Secretary,>5 years,RENT,55800,2015-10-17,0,Debt consolidation,5,2016-01-17,
3288,19948.5,19.3903,E,,,OWNER,40320,2015-08-03,0,Debt consolidation,21,2016-01-01,
3289,24500,12.0442,C,Taxi driver,>5 years,RENT,57330,2015-05-02,0,Debt consolidation,9,2016-01-27,
3290,19400,16.3251,D,Bus driver,<=5 years,OWNER,77600,2015-01-21,1,Debt consolidation,15,2015-12-21,
3291,24000,7.5256,B,Civil Servant,<=5 years,MORTGAGE,60450,2015-06-26,0,Debt consolidation,9,2015-12-02,
3292,21250.5,14.6902,C,Software developer,>5 years,MORTGAGE,48880,2014-05-02,0,Debt consolidation,23,2014-07-13,
3293,12000,5.9708,A,Taxi driver,<=5 years,MORTGAGE,86330,2014-11-22,0,Home improvements,8,2016-01-17,
3294,22395.5,25.5222,E,Teacher,>5 years,RENT,87556.59,2015-05-18,0,Debt consolidation,25,2016-01-13,
3295,18200,11.3659,B,Other,>5 years,MORTGAGE,64845,2014-07-10,0,Debt consolidation,19,2015-12-25,
3296,13440,12.1671,C,,,MORTGAGE,73600,2015-10-06,0,Debt consolidation,15,2015-12-19,
3297,8579,14.9856,D,Other,<=5 years,RENT,31020,2014-07-06,0,Debt consolidation,15,2015-12-09,
3298,6860,14.1867,C,Secretary,<=5 years,MORTGAGE,59520,2013-06-22,0,Debt consolidation,10,2016-01-24,
3299,12090,12.2106,C,Taxi driver,>5 years,MORTGAGE,54600,2014-08-26,0,Debt consolidation,10,2015-12-22,
3300,8928,6.0904,A,Bus driver,<=5 years,RENT,67200,2012-01-25,0,Debt consolidation,13,2013-08-18,
3301,14700,11.7984,C,Civil Servant,<=5 years,RENT,32900,2015-04-05,0,Debt consolidation,15,2015-12-05,
3302,13824,15.1497,D,Other,>5 years,MORTGAGE,34320,2014-06-13,0,Debt consolidation,10,2016-01-22,
3303,13000,6.3609,A,Nurse,<=5 years,RENT,69058.08,2014-11-20,0,Debt consolidation,9,2016-01-24,
3304,4140.5,13.756,C,Dentist,>5 years,RENT,58280,2015-12-08,0,Debt consolidation,18,2016-01-09,
3305,11880,9.2907,B,Dentist,<=5 years,MORTGAGE,47000,2015-11-18,0,Debt consolidation,14,2016-01-22,
3306,28200,18.4142,E,Civil Servant,>5 years,RENT,65550,2011-06-06,0,Debt consolidation,13,2012-10-02,
3307,12831,10.7702,B,Accountant,<=5 years,MORTGAGE,73000,2015-10-17,0,Debt consolidation,10,2016-01-18,
3308,12350,5.1604,A,Civil Servant,>5 years,MORTGAGE,74690,2015-06-18,0,Other,9,2016-01-22,
3309,33600,11.3659,B,Secretary,<=5 years,MORTGAGE,177600,2014-11-04,0,Debt consolidation,27,2016-01-05,
3310,2650.5,13.478,C,,,RENT,17820,2012-06-10,0,Debt consolidation,10,2014-12-07,
3311,20000,16.7972,D,,,MORTGAGE,53940,2015-01-08,0,Debt consolidation,18,2016-01-07,
3312,7735,17.1957,D,Statistician,<=5 years,RENT,23205,2012-12-20,0,Debt consolidation,6,2013-03-13,
3313,9900,13.9846,C,Nurse,<=5 years,OWNER,38640,2012-02-19,0,Debt consolidation,12,2015-03-03,
3314,32200,14.65,C,Dentist,>5 years,MORTGAGE,79200,2015-08-22,0,Debt consolidation,9,2016-01-22,
3315,14100,9.2365,B,Accountant,<=5 years,MORTGAGE,84600,2014-08-14,0,Home improvements,21,2015-12-08,
3316,5940,12.7131,C,Dentist,>5 years,MORTGAGE,25000,2015-12-20,0,Holidays,15,2016-01-24,5
3317,10976,11.9938,C,Software developer,>5 years,MORTGAGE,37200,2015-11-08,0,Debt consolidation,17,2016-01-15,
3318,33950,11.5526,C,Secretary,>5 years,MORTGAGE,95040,2015-02-15,0,Debt consolidation,15,2015-12-17,
3319,29477.25,13.1652,C,Dentist,>5 years,MORTGAGE,84150,2015-01-25,0,Debt consolidation,19,2016-01-07,
3320,11640,12.1422,C,Accountant,<=5 years,MORTGAGE,232500,2014-12-05,0,Debt consolidation,10,2016-01-06,
3321,5580,10.8801,B,Teacher,<=5 years,RENT,23750,2015-11-07,0,Debt consolidation,15,2016-01-14,
3322,17500,15.7157,C,Teacher,>5 years,MORTGAGE,98000,2013-06-06,0,Debt consolidation,7,2015-12-08,
3323,13300,11.8776,B,Accountant,<=5 years,MORTGAGE,52920,2012-11-01,0,Debt consolidation,22,2015-11-20,
3324,11760,11.9508,B,Bus driver,<=5 years,RENT,42000,2013-11-05,0,Debt consolidation,20,2014-07-13,
3325,4608,5.9059,A,Nurse,<=5 years,RENT,28420,2015-01-06,0,Debt consolidation,37,2015-12-12,
3326,18000,7.347,A,Civil Servant,>5 years,MORTGAGE,95000,2012-01-21,0,Debt consolidation,9,2013-05-21,
3327,6860,13.3216,C,Teacher,<=5 years,RENT,40950,2015-12-15,0,Debt consolidation,12,2016-01-17,3
3328,9300,7.4529,A,Civil Servant,>5 years,MORTGAGE,103000,2015-01-06,0,Debt consolidation,14,2016-01-14,
3329,15600,12.0807,C,Statistician,>5 years,MORTGAGE,55800,2014-08-27,0,Debt consolidation,10,2015-12-06,
3330,27600,21.0483,E,Secretary,>5 years,MORTGAGE,400200,2012-05-25,0,Debt consolidation,12,2013-01-02,
3331,3760,12.1671,C,Bus driver,>5 years,OWNER,14400,2015-10-16,0,Debt consolidation,24,2015-12-04,
